Дата,Час,Код цифровий,Код літерний,Назва валюти,Курс
20.03.2010,0.0,840,USD,Долар США,7.976
21.03.2010,0.0,840,USD,Долар США,7.976
22.03.2010,0.0,840,USD,Долар США,7.9601999999999995
23.03.2010,0.0,840,USD,Долар США,7.954400000000001
24.03.2010,0.0,840,USD,Долар США,7.9501
25.03.2010,0.0,840,USD,Долар США,7.935
26.03.2010,0.0,840,USD,Долар США,7.931
27.03.2010,0.0,840,USD,Долар США,7.931
28.03.2010,0.0,840,USD,Долар США,7.931
29.03.2010,0.0,840,USD,Долар США,7.93
30.03.2010,0.0,840,USD,Долар США,7.925
31.03.2010,0.0,840,USD,Долар США,7.925
01.04.2010,0.0,840,USD,Долар США,7.925
02.04.2010,0.0,840,USD,Долар США,7.925
03.04.2010,0.0,840,USD,Долар США,7.925
04.04.2010,0.0,840,USD,Долар США,7.925
05.04.2010,0.0,840,USD,Долар США,7.925
06.04.2010,0.0,840,USD,Долар США,7.925
07.04.2010,0.0,840,USD,Долар США,7.925
08.04.2010,0.0,840,USD,Долар США,7.9242
09.04.2010,0.0,840,USD,Долар США,7.9263
10.04.2010,0.0,840,USD,Долар США,7.9265
11.04.2010,0.0,840,USD,Долар США,7.9265
12.04.2010,0.0,840,USD,Долар США,7.9265
13.04.2010,0.0,840,USD,Долар США,7.9265
14.04.2010,0.0,840,USD,Долар США,7.9263
15.04.2010,0.0,840,USD,Долар США,7.9263
16.04.2010,0.0,840,USD,Долар США,7.925800000000001
17.04.2010,0.0,840,USD,Долар США,7.925800000000001
18.04.2010,0.0,840,USD,Долар США,7.925800000000001
19.04.2010,0.0,840,USD,Долар США,7.925800000000001
20.04.2010,0.0,840,USD,Долар США,7.9259
21.04.2010,0.0,840,USD,Долар США,7.925599999999999
22.04.2010,0.0,840,USD,Долар США,7.926
23.04.2010,0.0,840,USD,Долар США,7.925800000000001
24.04.2010,0.0,840,USD,Долар США,7.925800000000001
25.04.2010,0.0,840,USD,Долар США,7.925800000000001
26.04.2010,0.0,840,USD,Долар США,7.925800000000001
27.04.2010,0.0,840,USD,Долар США,7.9261
28.04.2010,0.0,840,USD,Долар США,7.9259
29.04.2010,0.0,840,USD,Долар США,7.9259
30.04.2010,0.0,840,USD,Долар США,7.9259
01.05.2010,0.0,840,USD,Долар США,7.9259
02.05.2010,0.0,840,USD,Долар США,7.9259
03.05.2010,0.0,840,USD,Долар США,7.9259
04.05.2010,0.0,840,USD,Долар США,7.9259
05.05.2010,0.0,840,USD,Долар США,7.9259
06.05.2010,0.0,840,USD,Долар США,7.9259
07.05.2010,0.0,840,USD,Долар США,7.9259
08.05.2010,0.0,840,USD,Долар США,7.9259
09.05.2010,0.0,840,USD,Долар США,7.9259
10.05.2010,0.0,840,USD,Долар США,7.9259
11.05.2010,0.0,840,USD,Долар США,7.9259
12.05.2010,0.0,840,USD,Долар США,7.9259
13.05.2010,0.0,840,USD,Долар США,7.9259
14.05.2010,0.0,840,USD,Долар США,7.9259
15.05.2010,0.0,840,USD,Долар США,7.9259
16.05.2010,0.0,840,USD,Долар США,7.9259
17.05.2010,0.0,840,USD,Долар США,7.9259
18.05.2010,0.0,840,USD,Долар США,7.9259
19.05.2010,0.0,840,USD,Долар США,7.9259
20.05.2010,0.0,840,USD,Долар США,7.925700000000001
21.05.2010,0.0,840,USD,Долар США,7.925700000000001
22.05.2010,0.0,840,USD,Долар США,7.925700000000001
23.05.2010,0.0,840,USD,Долар США,7.925700000000001
24.05.2010,0.0,840,USD,Долар США,7.925700000000001
25.05.2010,0.0,840,USD,Долар США,7.9254999999999995
26.05.2010,0.0,840,USD,Долар США,7.9254999999999995
27.05.2010,0.0,840,USD,Долар США,7.9254
28.05.2010,0.0,840,USD,Долар США,7.9251
29.05.2010,0.0,840,USD,Долар США,7.9251
30.05.2010,0.0,840,USD,Долар США,7.9251
31.05.2010,0.0,840,USD,Долар США,7.9251
01.06.2010,0.0,840,USD,Долар США,7.9251
02.06.2010,0.0,840,USD,Долар США,7.9251
03.06.2010,0.0,840,USD,Долар США,7.925599999999999
04.06.2010,0.0,840,USD,Долар США,7.9253
05.06.2010,0.0,840,USD,Долар США,7.9253
06.06.2010,0.0,840,USD,Долар США,7.9253
07.06.2010,0.0,840,USD,Долар США,7.9213
08.06.2010,0.0,840,USD,Долар США,7.921
09.06.2010,0.0,840,USD,Долар США,7.9194
10.06.2010,0.0,840,USD,Долар США,7.918099999999999
11.06.2010,0.0,840,USD,Долар США,7.916900000000001
12.06.2010,0.0,840,USD,Долар США,7.916900000000001
13.06.2010,0.0,840,USD,Долар США,7.916900000000001
14.06.2010,0.0,840,USD,Долар США,7.915800000000001
15.06.2010,0.0,840,USD,Долар США,7.9149
16.06.2010,0.0,840,USD,Долар США,7.914199999999999
17.06.2010,0.0,840,USD,Долар США,7.9129
18.06.2010,0.0,840,USD,Долар США,7.9124
19.06.2010,0.0,840,USD,Долар США,7.9124
20.06.2010,0.0,840,USD,Долар США,7.9124
21.06.2010,0.0,840,USD,Долар США,7.9119
22.06.2010,0.0,840,USD,Долар США,7.9107
23.06.2010,0.0,840,USD,Долар США,7.910399999999999
24.06.2010,0.0,840,USD,Долар США,7.909800000000001
25.06.2010,0.0,840,USD,Долар США,7.909400000000001
26.06.2010,0.0,840,USD,Долар США,7.909400000000001
27.06.2010,0.0,840,USD,Долар США,7.909400000000001
28.06.2010,0.0,840,USD,Долар США,7.909400000000001
29.06.2010,0.0,840,USD,Долар США,7.9074
30.06.2010,0.0,840,USD,Долар США,7.907
01.07.2010,0.0,840,USD,Долар США,7.9052999999999995
02.07.2010,0.0,840,USD,Долар США,7.9087
03.07.2010,0.0,840,USD,Долар США,7.9087
04.07.2010,0.0,840,USD,Долар США,7.9087
05.07.2010,0.0,840,USD,Долар США,7.9105
06.07.2010,0.0,840,USD,Долар США,7.9096
07.07.2010,0.0,840,USD,Долар США,7.9084
08.07.2010,0.0,840,USD,Долар США,7.9072000000000005
09.07.2010,0.0,840,USD,Долар США,7.9058
10.07.2010,0.0,840,USD,Долар США,7.9058
11.07.2010,0.0,840,USD,Долар США,7.9058
12.07.2010,0.0,840,USD,Долар США,7.9038
13.07.2010,0.0,840,USD,Долар США,7.903200000000001
14.07.2010,0.0,840,USD,Долар США,7.902200000000001
15.07.2010,0.0,840,USD,Долар США,7.9017
16.07.2010,0.0,840,USD,Долар США,7.9008
17.07.2010,0.0,840,USD,Долар США,7.9008
18.07.2010,0.0,840,USD,Долар США,7.9008
19.07.2010,0.0,840,USD,Долар США,7.8998
20.07.2010,0.0,840,USD,Долар США,7.899299999999999
21.07.2010,0.0,840,USD,Долар США,7.898
22.07.2010,0.0,840,USD,Долар США,7.8973
23.07.2010,0.0,840,USD,Долар США,7.897
24.07.2010,0.0,840,USD,Долар США,7.897
25.07.2010,0.0,840,USD,Долар США,7.897
26.07.2010,0.0,840,USD,Долар США,7.896
27.07.2010,0.0,840,USD,Долар США,7.8952
28.07.2010,0.0,840,USD,Долар США,7.8942
29.07.2010,0.0,840,USD,Долар США,7.8932
30.07.2010,0.0,840,USD,Долар США,7.8932
31.07.2010,0.0,840,USD,Долар США,7.8932
01.08.2010,0.0,840,USD,Долар США,7.8932
02.08.2010,0.0,840,USD,Долар США,7.8927
03.08.2010,0.0,840,USD,Долар США,7.8922
04.08.2010,0.0,840,USD,Долар США,7.8915999999999995
05.08.2010,0.0,840,USD,Долар США,7.8911
06.08.2010,0.0,840,USD,Долар США,7.8909
07.08.2010,0.0,840,USD,Долар США,7.8909
08.08.2010,0.0,840,USD,Долар США,7.8909
09.08.2010,0.0,840,USD,Долар США,7.8902
10.08.2010,0.0,840,USD,Долар США,7.89
11.08.2010,0.0,840,USD,Долар США,7.89
12.08.2010,0.0,840,USD,Долар США,7.89
13.08.2010,0.0,840,USD,Долар США,7.89
14.08.2010,0.0,840,USD,Долар США,7.89
15.08.2010,0.0,840,USD,Долар США,7.89
16.08.2010,0.0,840,USD,Долар США,7.89
17.08.2010,0.0,840,USD,Долар США,7.8909
18.08.2010,0.0,840,USD,Долар США,7.89
19.08.2010,0.0,840,USD,Долар США,7.89
20.08.2010,0.0,840,USD,Долар США,7.8903
21.08.2010,0.0,840,USD,Долар США,7.8903
22.08.2010,0.0,840,USD,Долар США,7.8903
23.08.2010,0.0,840,USD,Долар США,7.8903
24.08.2010,0.0,840,USD,Долар США,7.8903
25.08.2010,0.0,840,USD,Долар США,7.89
26.08.2010,0.0,840,USD,Долар США,7.89
27.08.2010,0.0,840,USD,Долар США,7.89
28.08.2010,0.0,840,USD,Долар США,7.89
29.08.2010,0.0,840,USD,Долар США,7.89
30.08.2010,0.0,840,USD,Долар США,7.8870000000000005
31.08.2010,0.0,840,USD,Долар США,7.8861
01.09.2010,0.0,840,USD,Долар США,7.886699999999999
02.09.2010,0.0,840,USD,Долар США,7.8861
03.09.2010,0.0,840,USD,Долар США,7.8978
04.09.2010,0.0,840,USD,Долар США,7.8978
05.09.2010,0.0,840,USD,Долар США,7.8978
06.09.2010,0.0,840,USD,Долар США,7.908200000000001
07.09.2010,0.0,840,USD,Долар США,7.908200000000001
08.09.2010,0.0,840,USD,Долар США,7.908200000000001
09.09.2010,0.0,840,USD,Долар США,7.908200000000001
10.09.2010,0.0,840,USD,Долар США,7.908200000000001
11.09.2010,0.0,840,USD,Долар США,7.908200000000001
12.09.2010,0.0,840,USD,Долар США,7.908200000000001
13.09.2010,0.0,840,USD,Долар США,7.908200000000001
14.09.2010,0.0,840,USD,Долар США,7.908200000000001
15.09.2010,0.0,840,USD,Долар США,7.918200000000001
16.09.2010,0.0,840,USD,Долар США,7.9192
17.09.2010,0.0,840,USD,Долар США,7.9192
18.09.2010,0.0,840,USD,Долар США,7.9192
19.09.2010,0.0,840,USD,Долар США,7.9192
20.09.2010,0.0,840,USD,Долар США,7.9192
21.09.2010,0.0,840,USD,Долар США,7.9192
22.09.2010,0.0,840,USD,Долар США,7.9192
23.09.2010,0.0,840,USD,Долар США,7.9192
24.09.2010,0.0,840,USD,Долар США,7.9162
25.09.2010,0.0,840,USD,Долар США,7.9162
26.09.2010,0.0,840,USD,Долар США,7.9162
27.09.2010,0.0,840,USD,Долар США,7.909400000000001
28.09.2010,0.0,840,USD,Долар США,7.9135
29.09.2010,0.0,840,USD,Долар США,7.9135
30.09.2010,0.0,840,USD,Долар США,7.9135
01.10.2010,0.0,840,USD,Долар США,7.91
02.10.2010,0.0,840,USD,Долар США,7.91
03.10.2010,0.0,840,USD,Долар США,7.91
04.10.2010,0.0,840,USD,Долар США,7.9099
05.10.2010,0.0,840,USD,Долар США,7.9099
06.10.2010,0.0,840,USD,Долар США,7.9099
07.10.2010,0.0,840,USD,Долар США,7.9099
08.10.2010,0.0,840,USD,Долар США,7.9099
09.10.2010,0.0,840,USD,Долар США,7.9099
10.10.2010,0.0,840,USD,Долар США,7.9099
11.10.2010,0.0,840,USD,Долар США,7.9099
12.10.2010,0.0,840,USD,Долар США,7.9099
13.10.2010,0.0,840,USD,Долар США,7.9099
14.10.2010,0.0,840,USD,Долар США,7.9099
15.10.2010,0.0,840,USD,Долар США,7.9088
16.10.2010,0.0,840,USD,Долар США,7.9088
17.10.2010,0.0,840,USD,Долар США,7.9088
18.10.2010,0.0,840,USD,Долар США,7.909
19.10.2010,0.0,840,USD,Долар США,7.9116
20.10.2010,0.0,840,USD,Долар США,7.9116
21.10.2010,0.0,840,USD,Долар США,7.9116
22.10.2010,0.0,840,USD,Долар США,7.9116
23.10.2010,0.0,840,USD,Долар США,7.9116
24.10.2010,0.0,840,USD,Долар США,7.9116
25.10.2010,0.0,840,USD,Долар США,7.9117999999999995
26.10.2010,0.0,840,USD,Долар США,7.9116
27.10.2010,0.0,840,USD,Долар США,7.9116
28.10.2010,0.0,840,USD,Долар США,7.9116
29.10.2010,0.0,840,USD,Долар США,7.9116
30.10.2010,0.0,840,USD,Долар США,7.9116
31.10.2010,0.0,840,USD,Долар США,7.9116
01.11.2010,0.0,840,USD,Долар США,7.9110000000000005
02.11.2010,0.0,840,USD,Долар США,7.9177
03.11.2010,0.0,840,USD,Долар США,7.9187
04.11.2010,0.0,840,USD,Долар США,7.919700000000001
05.11.2010,0.0,840,USD,Долар США,7.9199
06.11.2010,0.0,840,USD,Долар США,7.9199
07.11.2010,0.0,840,USD,Долар США,7.9199
08.11.2010,0.0,840,USD,Долар США,7.9147
09.11.2010,0.0,840,USD,Долар США,7.9167
10.11.2010,0.0,840,USD,Долар США,7.9107
11.11.2010,0.0,840,USD,Долар США,7.91
12.11.2010,0.0,840,USD,Долар США,7.9207
13.11.2010,0.0,840,USD,Долар США,7.9207
14.11.2010,0.0,840,USD,Долар США,7.9207
15.11.2010,0.0,840,USD,Долар США,7.9297
16.11.2010,0.0,840,USD,Долар США,7.9327
17.11.2010,0.0,840,USD,Долар США,7.935700000000001
18.11.2010,0.0,840,USD,Долар США,7.9376999999999995
19.11.2010,0.0,840,USD,Долар США,7.9376999999999995
20.11.2010,0.0,840,USD,Долар США,7.9376999999999995
21.11.2010,0.0,840,USD,Долар США,7.9376999999999995
22.11.2010,0.0,840,USD,Долар США,7.9376999999999995
23.11.2010,0.0,840,USD,Долар США,7.9376999999999995
24.11.2010,0.0,840,USD,Долар США,7.9376999999999995
25.11.2010,0.0,840,USD,Долар США,7.9387
26.11.2010,0.0,840,USD,Долар США,7.9387
27.11.2010,0.0,840,USD,Долар США,7.9387
28.11.2010,0.0,840,USD,Долар США,7.9387
29.11.2010,0.0,840,USD,Долар США,7.938
30.11.2010,0.0,840,USD,Долар США,7.938
01.12.2010,0.0,840,USD,Долар США,7.938
02.12.2010,0.0,840,USD,Долар США,7.938
03.12.2010,0.0,840,USD,Долар США,7.94
04.12.2010,0.0,840,USD,Долар США,7.94
05.12.2010,0.0,840,USD,Долар США,7.94
06.12.2010,0.0,840,USD,Долар США,7.942
07.12.2010,0.0,840,USD,Долар США,7.9588
08.12.2010,0.0,840,USD,Долар США,7.952000000000001
09.12.2010,0.0,840,USD,Долар США,7.9514
10.12.2010,0.0,840,USD,Долар США,7.9514
11.12.2010,0.0,840,USD,Долар США,7.9514
12.12.2010,0.0,840,USD,Долар США,7.9514
13.12.2010,0.0,840,USD,Долар США,7.953099999999999
14.12.2010,0.0,840,USD,Долар США,7.953099999999999
15.12.2010,0.0,840,USD,Долар США,7.9631
16.12.2010,0.0,840,USD,Долар США,7.9631
17.12.2010,0.0,840,USD,Долар США,7.9635
18.12.2010,0.0,840,USD,Долар США,7.9635
19.12.2010,0.0,840,USD,Долар США,7.9635
20.12.2010,0.0,840,USD,Долар США,7.9635
21.12.2010,0.0,840,USD,Долар США,7.9635
22.12.2010,0.0,840,USD,Долар США,7.9635
23.12.2010,0.0,840,USD,Долар США,7.9635
24.12.2010,0.0,840,USD,Долар США,7.9635
25.12.2010,0.0,840,USD,Долар США,7.9635
26.12.2010,0.0,840,USD,Долар США,7.9635
27.12.2010,0.0,840,USD,Долар США,7.9615
28.12.2010,0.0,840,USD,Долар США,7.9611
29.12.2010,0.0,840,USD,Долар США,7.9611
30.12.2010,0.0,840,USD,Долар США,7.9596
31.12.2010,0.0,840,USD,Долар США,7.9616999999999996
01.01.2011,0.0,840,USD,Долар США,7.9616999999999996
02.01.2011,0.0,840,USD,Долар США,7.9616999999999996
03.01.2011,0.0,840,USD,Долар США,7.9616999999999996
04.01.2011,0.0,840,USD,Долар США,7.9616999999999996
05.01.2011,0.0,840,USD,Долар США,7.9616999999999996
06.01.2011,0.0,840,USD,Долар США,7.959
07.01.2011,0.0,840,USD,Долар США,7.959
08.01.2011,0.0,840,USD,Долар США,7.959
09.01.2011,0.0,840,USD,Долар США,7.959
10.01.2011,0.0,840,USD,Долар США,7.959
11.01.2011,0.0,840,USD,Долар США,7.9583
12.01.2011,0.0,840,USD,Долар США,7.958200000000001
13.01.2011,0.0,840,USD,Долар США,7.958200000000001
14.01.2011,0.0,840,USD,Долар США,7.9533000000000005
15.01.2011,0.0,840,USD,Долар США,7.9533000000000005
16.01.2011,0.0,840,USD,Долар США,7.9533000000000005
17.01.2011,0.0,840,USD,Долар США,7.9502999999999995
18.01.2011,0.0,840,USD,Долар США,7.944500000000001
19.01.2011,0.0,840,USD,Долар США,7.944500000000001
20.01.2011,0.0,840,USD,Долар США,7.944500000000001
21.01.2011,0.0,840,USD,Долар США,7.9435
22.01.2011,0.0,840,USD,Долар США,7.9435
23.01.2011,0.0,840,USD,Долар США,7.9435
24.01.2011,0.0,840,USD,Долар США,7.9425
25.01.2011,0.0,840,USD,Долар США,7.940499999999999
26.01.2011,0.0,840,USD,Долар США,7.9388
27.01.2011,0.0,840,USD,Долар США,7.9364
28.01.2011,0.0,840,USD,Долар США,7.93
29.01.2011,0.0,840,USD,Долар США,7.93
30.01.2011,0.0,840,USD,Долар США,7.93
31.01.2011,0.0,840,USD,Долар США,7.94
01.02.2011,0.0,840,USD,Долар США,7.9415
02.02.2011,0.0,840,USD,Долар США,7.9415
03.02.2011,0.0,840,USD,Долар США,7.9417
04.02.2011,0.0,840,USD,Долар США,7.9437
05.02.2011,0.0,840,USD,Долар США,7.9437
06.02.2011,0.0,840,USD,Долар США,7.9437
07.02.2011,0.0,840,USD,Долар США,7.9457
08.02.2011,0.0,840,USD,Долар США,7.945
09.02.2011,0.0,840,USD,Долар США,7.945
10.02.2011,0.0,840,USD,Долар США,7.943
11.02.2011,0.0,840,USD,Долар США,7.9441
12.02.2011,0.0,840,USD,Долар США,7.9441
13.02.2011,0.0,840,USD,Долар США,7.9441
14.02.2011,0.0,840,USD,Долар США,7.9435
15.02.2011,0.0,840,USD,Долар США,7.9435
16.02.2011,0.0,840,USD,Долар США,7.9435
17.02.2011,0.0,840,USD,Долар США,7.9417
18.02.2011,0.0,840,USD,Долар США,7.9417
19.02.2011,0.0,840,USD,Долар США,7.9417
20.02.2011,0.0,840,USD,Долар США,7.9417
21.02.2011,0.0,840,USD,Долар США,7.9417
22.02.2011,0.0,840,USD,Долар США,7.9401
23.02.2011,0.0,840,USD,Долар США,7.937799999999999
24.02.2011,0.0,840,USD,Долар США,7.9327
25.02.2011,0.0,840,USD,Долар США,7.931699999999999
26.02.2011,0.0,840,USD,Долар США,7.931699999999999
27.02.2011,0.0,840,USD,Долар США,7.931699999999999
28.02.2011,0.0,840,USD,Долар США,7.930700000000001
01.03.2011,0.0,840,USD,Долар США,7.9347
02.03.2011,0.0,840,USD,Долар США,7.9373000000000005
03.03.2011,0.0,840,USD,Долар США,7.937
04.03.2011,0.0,840,USD,Долар США,7.937
05.03.2011,0.0,840,USD,Долар США,7.937
06.03.2011,0.0,840,USD,Долар США,7.937
07.03.2011,0.0,840,USD,Долар США,7.937
08.03.2011,0.0,840,USD,Долар США,7.937
09.03.2011,0.0,840,USD,Долар США,7.9351
10.03.2011,0.0,840,USD,Долар США,7.9351
11.03.2011,0.0,840,USD,Долар США,7.9351
12.03.2011,0.0,840,USD,Долар США,7.9351
13.03.2011,0.0,840,USD,Долар США,7.9351
14.03.2011,0.0,840,USD,Долар США,7.9351
15.03.2011,0.0,840,USD,Долар США,7.9351
16.03.2011,0.0,840,USD,Долар США,7.9407000000000005
17.03.2011,0.0,840,USD,Долар США,7.9439
18.03.2011,0.0,840,USD,Долар США,7.9439
19.03.2011,0.0,840,USD,Долар США,7.9439
20.03.2011,0.0,840,USD,Долар США,7.9439
21.03.2011,0.0,840,USD,Долар США,7.9477
22.03.2011,0.0,840,USD,Долар США,7.9477
23.03.2011,0.0,840,USD,Долар США,7.9477
24.03.2011,0.0,840,USD,Долар США,7.9507
25.03.2011,0.0,840,USD,Долар США,7.9577
26.03.2011,0.0,840,USD,Долар США,7.9577
27.03.2011,0.0,840,USD,Долар США,7.9577
28.03.2011,0.0,840,USD,Долар США,7.96
29.03.2011,0.0,840,USD,Долар США,7.96
