Дата,Час,Код цифровий,Код літерний,Кількість одиниць,Назва валюти,"Офіційний курс гривні, грн"
17.12.2010,00.00,840,USD,100,Долар США,796.35
18.12.2010,00.00,840,USD,100,Долар США,796.35
19.12.2010,00.00,840,USD,100,Долар США,796.35
20.12.2010,00.00,840,USD,100,Долар США,796.35
21.12.2010,00.00,840,USD,100,Долар США,796.35
22.12.2010,00.00,840,USD,100,Долар США,796.35
23.12.2010,00.00,840,USD,100,Долар США,796.35
24.12.2010,00.00,840,USD,100,Долар США,796.35
25.12.2010,00.00,840,USD,100,Долар США,796.35
26.12.2010,00.00,840,USD,100,Долар США,796.35
27.12.2010,00.00,840,USD,100,Долар США,796.15
28.12.2010,00.00,840,USD,100,Долар США,796.11
29.12.2010,00.00,840,USD,100,Долар США,796.11
30.12.2010,00.00,840,USD,100,Долар США,795.96
31.12.2010,00.00,840,USD,100,Долар США,796.17
01.01.2011,00.00,840,USD,100,Долар США,796.17
02.01.2011,00.00,840,USD,100,Долар США,796.17
03.01.2011,00.00,840,USD,100,Долар США,796.17
04.01.2011,00.00,840,USD,100,Долар США,796.17
05.01.2011,00.00,840,USD,100,Долар США,796.17
06.01.2011,00.00,840,USD,100,Долар США,795.9
07.01.2011,00.00,840,USD,100,Долар США,795.9
08.01.2011,00.00,840,USD,100,Долар США,795.9
09.01.2011,00.00,840,USD,100,Долар США,795.9
10.01.2011,00.00,840,USD,100,Долар США,795.9
11.01.2011,00.00,840,USD,100,Долар США,795.83
12.01.2011,00.00,840,USD,100,Долар США,795.82
13.01.2011,00.00,840,USD,100,Долар США,795.82
14.01.2011,00.00,840,USD,100,Долар США,795.33
15.01.2011,00.00,840,USD,100,Долар США,795.33
16.01.2011,00.00,840,USD,100,Долар США,795.33
17.01.2011,00.00,840,USD,100,Долар США,795.03
18.01.2011,00.00,840,USD,100,Долар США,794.45
19.01.2011,00.00,840,USD,100,Долар США,794.45
20.01.2011,00.00,840,USD,100,Долар США,794.45
21.01.2011,00.00,840,USD,100,Долар США,794.35
22.01.2011,00.00,840,USD,100,Долар США,794.35
23.01.2011,00.00,840,USD,100,Долар США,794.35
24.01.2011,00.00,840,USD,100,Долар США,794.25
25.01.2011,00.00,840,USD,100,Долар США,794.05
26.01.2011,00.00,840,USD,100,Долар США,793.88
27.01.2011,00.00,840,USD,100,Долар США,793.64
28.01.2011,00.00,840,USD,100,Долар США,793
29.01.2011,00.00,840,USD,100,Долар США,793
30.01.2011,00.00,840,USD,100,Долар США,793
31.01.2011,00.00,840,USD,100,Долар США,794
01.02.2011,00.00,840,USD,100,Долар США,794.15
02.02.2011,00.00,840,USD,100,Долар США,794.15
03.02.2011,00.00,840,USD,100,Долар США,794.17
04.02.2011,00.00,840,USD,100,Долар США,794.37
05.02.2011,00.00,840,USD,100,Долар США,794.37
06.02.2011,00.00,840,USD,100,Долар США,794.37
07.02.2011,00.00,840,USD,100,Долар США,794.57
08.02.2011,00.00,840,USD,100,Долар США,794.5
09.02.2011,00.00,840,USD,100,Долар США,794.5
10.02.2011,00.00,840,USD,100,Долар США,794.3
11.02.2011,00.00,840,USD,100,Долар США,794.41
12.02.2011,00.00,840,USD,100,Долар США,794.41
13.02.2011,00.00,840,USD,100,Долар США,794.41
14.02.2011,00.00,840,USD,100,Долар США,794.35
15.02.2011,00.00,840,USD,100,Долар США,794.35
16.02.2011,00.00,840,USD,100,Долар США,794.35
17.02.2011,00.00,840,USD,100,Долар США,794.17
18.02.2011,00.00,840,USD,100,Долар США,794.17
19.02.2011,00.00,840,USD,100,Долар США,794.17
20.02.2011,00.00,840,USD,100,Долар США,794.17
21.02.2011,00.00,840,USD,100,Долар США,794.17
22.02.2011,00.00,840,USD,100,Долар США,794.01
23.02.2011,00.00,840,USD,100,Долар США,793.78
24.02.2011,00.00,840,USD,100,Долар США,793.27
25.02.2011,00.00,840,USD,100,Долар США,793.17
26.02.2011,00.00,840,USD,100,Долар США,793.17
27.02.2011,00.00,840,USD,100,Долар США,793.17
28.02.2011,00.00,840,USD,100,Долар США,793.07
01.03.2011,00.00,840,USD,100,Долар США,793.47
02.03.2011,00.00,840,USD,100,Долар США,793.73
03.03.2011,00.00,840,USD,100,Долар США,793.7
04.03.2011,00.00,840,USD,100,Долар США,793.7
05.03.2011,00.00,840,USD,100,Долар США,793.7
06.03.2011,00.00,840,USD,100,Долар США,793.7
07.03.2011,00.00,840,USD,100,Долар США,793.7
08.03.2011,00.00,840,USD,100,Долар США,793.7
09.03.2011,00.00,840,USD,100,Долар США,793.51
10.03.2011,00.00,840,USD,100,Долар США,793.51
11.03.2011,00.00,840,USD,100,Долар США,793.51
12.03.2011,00.00,840,USD,100,Долар США,793.51
13.03.2011,00.00,840,USD,100,Долар США,793.51
14.03.2011,00.00,840,USD,100,Долар США,793.51
15.03.2011,00.00,840,USD,100,Долар США,793.51
16.03.2011,00.00,840,USD,100,Долар США,794.07
17.03.2011,00.00,840,USD,100,Долар США,794.39
18.03.2011,00.00,840,USD,100,Долар США,794.39
19.03.2011,00.00,840,USD,100,Долар США,794.39
20.03.2011,00.00,840,USD,100,Долар США,794.39
21.03.2011,00.00,840,USD,100,Долар США,794.77
22.03.2011,00.00,840,USD,100,Долар США,794.77
23.03.2011,00.00,840,USD,100,Долар США,794.77
24.03.2011,00.00,840,USD,100,Долар США,795.07
25.03.2011,00.00,840,USD,100,Долар США,795.77
26.03.2011,00.00,840,USD,100,Долар США,795.77
27.03.2011,00.00,840,USD,100,Долар США,795.77
28.03.2011,00.00,840,USD,100,Долар США,796
29.03.2011,00.00,840,USD,100,Долар США,796
30.03.2011,00.00,840,USD,100,Долар США,796
31.03.2011,00.00,840,USD,100,Долар США,796
01.04.2011,00.00,840,USD,100,Долар США,796
02.04.2011,00.00,840,USD,100,Долар США,796
03.04.2011,00.00,840,USD,100,Долар США,796
04.04.2011,00.00,840,USD,100,Долар США,796
05.04.2011,00.00,840,USD,100,Долар США,796.24
06.04.2011,00.00,840,USD,100,Долар США,796.47
07.04.2011,00.00,840,USD,100,Долар США,796.47
08.04.2011,00.00,840,USD,100,Долар США,796.47
09.04.2011,00.00,840,USD,100,Долар США,796.47
10.04.2011,00.00,840,USD,100,Долар США,796.47
11.04.2011,00.00,840,USD,100,Долар США,796.47
12.04.2011,00.00,840,USD,100,Долар США,796.38
13.04.2011,00.00,840,USD,100,Долар США,796.74
14.04.2011,00.00,840,USD,100,Долар США,796.93
15.04.2011,00.00,840,USD,100,Долар США,796.72
16.04.2011,00.00,840,USD,100,Долар США,796.72
17.04.2011,00.00,840,USD,100,Долар США,796.72
18.04.2011,00.00,840,USD,100,Долар США,796.72
19.04.2011,00.00,840,USD,100,Долар США,796.92
20.04.2011,00.00,840,USD,100,Долар США,796.54
21.04.2011,00.00,840,USD,100,Долар США,796.54
22.04.2011,00.00,840,USD,100,Долар США,796.54
23.04.2011,00.00,840,USD,100,Долар США,796.54
24.04.2011,00.00,840,USD,100,Долар США,796.54
25.04.2011,00.00,840,USD,100,Долар США,796.54
26.04.2011,00.00,840,USD,100,Долар США,796.54
27.04.2011,00.00,840,USD,100,Долар США,796.54
28.04.2011,00.00,840,USD,100,Долар США,796.54
29.04.2011,00.00,840,USD,100,Долар США,796.54
30.04.2011,00.00,840,USD,100,Долар США,796.54
01.05.2011,00.00,840,USD,100,Долар США,796.54
02.05.2011,00.00,840,USD,100,Долар США,796.54
03.05.2011,00.00,840,USD,100,Долар США,796.54
04.05.2011,00.00,840,USD,100,Долар США,796.53
05.05.2011,00.00,840,USD,100,Долар США,796.78
06.05.2011,00.00,840,USD,100,Долар США,796.84
07.05.2011,00.00,840,USD,100,Долар США,796.84
08.05.2011,00.00,840,USD,100,Долар США,796.84
09.05.2011,00.00,840,USD,100,Долар США,796.84
10.05.2011,00.00,840,USD,100,Долар США,796.84
11.05.2011,00.00,840,USD,100,Долар США,796.84
12.05.2011,00.00,840,USD,100,Долар США,797.17
13.05.2011,00.00,840,USD,100,Долар США,797.85
14.05.2011,00.00,840,USD,100,Долар США,797.85
15.05.2011,00.00,840,USD,100,Долар США,797.85
16.05.2011,00.00,840,USD,100,Долар США,797.85
17.05.2011,00.00,840,USD,100,Долар США,797.85
18.05.2011,00.00,840,USD,100,Долар США,797.85
19.05.2011,00.00,840,USD,100,Долар США,797.85
20.05.2011,00.00,840,USD,100,Долар США,797.85
21.05.2011,00.00,840,USD,100,Долар США,797.85
22.05.2011,00.00,840,USD,100,Долар США,797.85
23.05.2011,00.00,840,USD,100,Долар США,797.85
24.05.2011,00.00,840,USD,100,Долар США,798.37
25.05.2011,00.00,840,USD,100,Долар США,798.37
26.05.2011,00.00,840,USD,100,Долар США,798.37
27.05.2011,00.00,840,USD,100,Долар США,798
28.05.2011,00.00,840,USD,100,Долар США,798
29.05.2011,00.00,840,USD,100,Долар США,798
30.05.2011,00.00,840,USD,100,Долар США,797.59
31.05.2011,00.00,840,USD,100,Долар США,797.06
01.06.2011,00.00,840,USD,100,Долар США,797.15
02.06.2011,00.00,840,USD,100,Долар США,797.35
03.06.2011,00.00,840,USD,100,Долар США,797.35
04.06.2011,00.00,840,USD,100,Долар США,797.35
05.06.2011,00.00,840,USD,100,Долар США,797.35
06.06.2011,00.00,840,USD,100,Долар США,797.35
07.06.2011,00.00,840,USD,100,Долар США,797.35
08.06.2011,00.00,840,USD,100,Долар США,797.35
09.06.2011,00.00,840,USD,100,Долар США,797.35
10.06.2011,00.00,840,USD,100,Долар США,797.35
11.06.2011,00.00,840,USD,100,Долар США,797.35
12.06.2011,00.00,840,USD,100,Долар США,797.35
13.06.2011,00.00,840,USD,100,Долар США,797.35
14.06.2011,00.00,840,USD,100,Долар США,797.35
15.06.2011,00.00,840,USD,100,Долар США,797.35
16.06.2011,00.00,840,USD,100,Долар США,797.35
17.06.2011,00.00,840,USD,100,Долар США,797.35
18.06.2011,00.00,840,USD,100,Долар США,797.35
19.06.2011,00.00,840,USD,100,Долар США,797.35
20.06.2011,00.00,840,USD,100,Долар США,797.33
21.06.2011,00.00,840,USD,100,Долар США,797.33
22.06.2011,00.00,840,USD,100,Долар США,797.33
23.06.2011,00.00,840,USD,100,Долар США,797.31
24.06.2011,00.00,840,USD,100,Долар США,797.3
25.06.2011,00.00,840,USD,100,Долар США,797.3
26.06.2011,00.00,840,USD,100,Долар США,797.3
27.06.2011,00.00,840,USD,100,Долар США,797.3
28.06.2011,00.00,840,USD,100,Долар США,797.3
29.06.2011,00.00,840,USD,100,Долар США,797.27
30.06.2011,00.00,840,USD,100,Долар США,797.23
01.07.2011,00.00,840,USD,100,Долар США,797.17
02.07.2011,00.00,840,USD,100,Долар США,797.17
03.07.2011,00.00,840,USD,100,Долар США,797.17
04.07.2011,00.00,840,USD,100,Долар США,797.25
05.07.2011,00.00,840,USD,100,Долар США,797.15
06.07.2011,00.00,840,USD,100,Долар США,797.23
07.07.2011,00.00,840,USD,100,Долар США,797.15
08.07.2011,00.00,840,USD,100,Долар США,797.08
09.07.2011,00.00,840,USD,100,Долар США,797.08
10.07.2011,00.00,840,USD,100,Долар США,797.08
11.07.2011,00.00,840,USD,100,Долар США,797.05
12.07.2011,00.00,840,USD,100,Долар США,797.04
13.07.2011,00.00,840,USD,100,Долар США,797.14
14.07.2011,00.00,840,USD,100,Долар США,797.14
15.07.2011,00.00,840,USD,100,Долар США,797.1
16.07.2011,00.00,840,USD,100,Долар США,797.1
17.07.2011,00.00,840,USD,100,Долар США,797.1
18.07.2011,00.00,840,USD,100,Долар США,797.1
19.07.2011,00.00,840,USD,100,Долар США,797.11
20.07.2011,00.00,840,USD,100,Долар США,797.11
21.07.2011,00.00,840,USD,100,Долар США,797.11
22.07.2011,00.00,840,USD,100,Долар США,797.11
23.07.2011,00.00,840,USD,100,Долар США,797.11
24.07.2011,00.00,840,USD,100,Долар США,797.11
25.07.2011,00.00,840,USD,100,Долар США,797.11
26.07.2011,00.00,840,USD,100,Долар США,797.1
27.07.2011,00.00,840,USD,100,Долар США,797.1
28.07.2011,00.00,840,USD,100,Долар США,797.1
29.07.2011,00.00,840,USD,100,Долар США,797.12
30.07.2011,00.00,840,USD,100,Долар США,797.12
31.07.2011,00.00,840,USD,100,Долар США,797.12
01.08.2011,00.00,840,USD,100,Долар США,797.12
02.08.2011,00.00,840,USD,100,Долар США,797.12
03.08.2011,00.00,840,USD,100,Долар США,797.12
04.08.2011,00.00,840,USD,100,Долар США,797.12
05.08.2011,00.00,840,USD,100,Долар США,797.12
06.08.2011,00.00,840,USD,100,Долар США,797.12
07.08.2011,00.00,840,USD,100,Долар США,797.12
08.08.2011,00.00,840,USD,100,Долар США,797.12
09.08.2011,00.00,840,USD,100,Долар США,797.1
10.08.2011,00.00,840,USD,100,Долар США,797.08
11.08.2011,00.00,840,USD,100,Долар США,797.08
12.08.2011,00.00,840,USD,100,Долар США,797.1
13.08.2011,00.00,840,USD,100,Долар США,797.1
14.08.2011,00.00,840,USD,100,Долар США,797.1
15.08.2011,00.00,840,USD,100,Долар США,797.1
16.08.2011,00.00,840,USD,100,Долар США,797.1
17.08.2011,00.00,840,USD,100,Долар США,797.1
18.08.2011,00.00,840,USD,100,Долар США,797.1
19.08.2011,00.00,840,USD,100,Долар США,797.1
20.08.2011,00.00,840,USD,100,Долар США,797.1
21.08.2011,00.00,840,USD,100,Долар США,797.1
22.08.2011,00.00,840,USD,100,Долар США,797.15
23.08.2011,00.00,840,USD,100,Долар США,797.15
24.08.2011,00.00,840,USD,100,Долар США,797.15
25.08.2011,00.00,840,USD,100,Долар США,797.15
26.08.2011,00.00,840,USD,100,Долар США,797.15
27.08.2011,00.00,840,USD,100,Долар США,797.15
28.08.2011,00.00,840,USD,100,Долар США,797.15
29.08.2011,00.00,840,USD,100,Долар США,797.07
30.08.2011,00.00,840,USD,100,Долар США,797.07
31.08.2011,00.00,840,USD,100,Долар США,797.07
01.09.2011,00.00,840,USD,100,Долар США,797.12
02.09.2011,00.00,840,USD,100,Долар США,797.17
03.09.2011,00.00,840,USD,100,Долар США,797.17
04.09.2011,00.00,840,USD,100,Долар США,797.17
05.09.2011,00.00,840,USD,100,Долар США,797.17
06.09.2011,00.00,840,USD,100,Долар США,797.17
07.09.2011,00.00,840,USD,100,Долар США,797.27
08.09.2011,00.00,840,USD,100,Долар США,797.27
09.09.2011,00.00,840,USD,100,Долар США,797.27
10.09.2011,00.00,840,USD,100,Долар США,797.27
11.09.2011,00.00,840,USD,100,Долар США,797.27
12.09.2011,00.00,840,USD,100,Долар США,797.23
13.09.2011,00.00,840,USD,100,Долар США,797.23
14.09.2011,00.00,840,USD,100,Долар США,797.23
15.09.2011,00.00,840,USD,100,Долар США,797.23
16.09.2011,00.00,840,USD,100,Долар США,797.33
17.09.2011,00.00,840,USD,100,Долар США,797.33
18.09.2011,00.00,840,USD,100,Долар США,797.33
19.09.2011,00.00,840,USD,100,Долар США,797.33
20.09.2011,00.00,840,USD,100,Долар США,797.37
21.09.2011,00.00,840,USD,100,Долар США,797.37
22.09.2011,00.00,840,USD,100,Долар США,797.37
23.09.2011,00.00,840,USD,100,Долар США,797.37
24.09.2011,00.00,840,USD,100,Долар США,797.37
25.09.2011,00.00,840,USD,100,Долар США,797.37
26.09.2011,00.00,840,USD,100,Долар США,797.36
27.09.2011,00.00,840,USD,100,Долар США,797.36
28.09.2011,00.00,840,USD,100,Долар США,797.36
29.09.2011,00.00,840,USD,100,Долар США,797.36
30.09.2011,00.00,840,USD,100,Долар США,797.27
01.10.2011,00.00,840,USD,100,Долар США,797.27
02.10.2011,00.00,840,USD,100,Долар США,797.27
03.10.2011,00.00,840,USD,100,Долар США,797.27
04.10.2011,00.00,840,USD,100,Долар США,797.27
05.10.2011,00.00,840,USD,100,Долар США,797.27
06.10.2011,00.00,840,USD,100,Долар США,797.27
07.10.2011,00.00,840,USD,100,Долар США,797.27
08.10.2011,00.00,840,USD,100,Долар США,797.27
09.10.2011,00.00,840,USD,100,Долар США,797.27
10.10.2011,00.00,840,USD,100,Долар США,797.27
11.10.2011,00.00,840,USD,100,Долар США,797.27
12.10.2011,00.00,840,USD,100,Долар США,797.27
13.10.2011,00.00,840,USD,100,Долар США,797.37
14.10.2011,00.00,840,USD,100,Долар США,797.57
15.10.2011,00.00,840,USD,100,Долар США,797.57
16.10.2011,00.00,840,USD,100,Долар США,797.57
17.10.2011,00.00,840,USD,100,Долар США,797.57
18.10.2011,00.00,840,USD,100,Долар США,797.57
19.10.2011,00.00,840,USD,100,Долар США,797.57
20.10.2011,00.00,840,USD,100,Долар США,797.57
21.10.2011,00.00,840,USD,100,Долар США,797.57
22.10.2011,00.00,840,USD,100,Долар США,797.57
23.10.2011,00.00,840,USD,100,Долар США,797.57
24.10.2011,00.00,840,USD,100,Долар США,797.57
25.10.2011,00.00,840,USD,100,Долар США,797.57
26.10.2011,00.00,840,USD,100,Долар США,797.62
27.10.2011,00.00,840,USD,100,Долар США,797.62
28.10.2011,00.00,840,USD,100,Долар США,797.7
29.10.2011,00.00,840,USD,100,Долар США,797.7
30.10.2011,00.00,840,USD,100,Долар США,797.7
31.10.2011,00.00,840,USD,100,Долар США,797.7
01.11.2011,00.00,840,USD,100,Долар США,797.7
